entity_id,total_brl,media_brl,n_transacoes,min_brl,max_brl,n_cross_border,n_ip_anomaly,n_device_rooted,n_sanctions
C102103,51432.54,3025.44,17,938.0,9140.75,5,0,0,0
C102104,43487.87,2558.11,17,316.49,10995.1,2,0,0,0
C102105,64386.55,3388.77,19,95.49,11471.96,5,0,1,0
C102106,68630.32,4037.08,17,424.68,13263.69,4,0,1,0
C102107,75734.2,4454.95,17,289.43,18920.59,3,0,0,0
C102108,42655.73,2245.04,19,521.58,9101.88,2,0,1,0
C102109,186680.81,8889.56,21,423.71,33961.33,7,0,0,0
C102110,87101.4,3629.22,24,466.53,18546.87,4,0,0,0
C102111,80454.58,4469.7,18,780.07,15816.27,5,0,0,0
C102112,61317.91,4379.85,14,381.67,12838.64,4,0,0,0
C102113,105254.79,4784.31,22,220.94,18791.38,5,0,0,0
C102114,62778.39,2853.56,22,372.05,12120.06,4,0,2,0
C102115,116669.08,5833.45,20,298.03,51815.31,1,0,2,0
C102116,86157.72,2871.92,30,116.53,6722.01,4,0,2,0
C102117,66261.51,3681.2,18,524.21,11553.19,3,0,0,0
C102118,89090.16,5568.14,16,487.11,28058.16,7,0,0,0
C102119,101989.24,5666.07,18,172.62,27433.32,2,0,0,0
C102120,69669.44,3870.52,18,427.5,15936.87,4,0,1,0
C102121,39552.99,3042.54,13,400.13,6683.88,3,0,0,0
C102122,52533.63,4377.8,12,244.81,21494.21,2,0,0,0
C102123,141724.14,7086.21,20,344.63,35021.74,6,0,0,0
C102124,104828.37,5241.42,20,374.99,17539.9,4,0,2,0
C102125,73803.08,4920.21,15,1700.56,16309.82,5,0,0,0
C102126,161802.52,7704.88,21,312.26,30385.57,7,0,0,0
C102127,85876.53,5367.28,16,589.69,40764.28,2,0,0,0
C102128,135638.66,5651.61,24,312.54,36530.28,8,0,2,0
C102129,58396.58,3649.79,16,387.89,15365.75,2,0,0,0
C102130,271016.03,11783.31,23,583.99,140910.35,3,1,1,0
C102131,45442.91,2840.18,16,397.85,9467.06,1,0,1,0
C102132,82303.69,3578.42,23,242.94,11865.27,5,1,0,0
C102133,66247.68,5520.64,12,384.51,27822.88,1,0,0,0
C102134,37635.39,2509.03,15,386.36,15957.64,0,1,1,0
C102135,99912.22,4995.61,20,392.43,21022.05,2,0,0,0
C102136,113183.53,3772.78,30,303.48,15798.61,5,0,0,0
C102137,136177.14,6484.63,21,472.1,23125.09,4,0,2,0
C102138,47689.13,2980.57,16,532.26,10538.73,3,0,0,0
C102139,96744.96,6449.66,15,1697.53,14139.33,3,0,1,0
C102140,143860.51,6254.8,23,358.91,48439.8,2,0,2,0
C102141,63894.45,5808.59,11,232.12,27824.94,2,0,0,0
C102142,64725.48,4315.03,15,1019.42,14986.98,4,0,1,0
C102143,51497.83,2574.89,20,497.56,7254.57,4,0,0,0
C102144,77740.29,4572.96,17,759.65,17702.5,3,0,1,0
C102145,77920.39,5194.69,15,1072.82,24006.0,1,0,0,0
C102146,106499.87,5916.66,18,1119.98,19044.58,4,0,0,0
C102147,117653.12,5347.87,22,413.82,48257.6,2,0,1,0
C102148,59935.32,3995.69,15,537.85,13983.66,1,0,1,0
C102149,84494.86,4224.74,20,53.39,18160.0,2,0,1,0
C102150,69251.86,3847.33,18,464.0,17477.52,3,0,0,0
C102151,91920.02,3996.52,23,371.36,40080.52,7,0,1,0
C102152,101430.37,5635.02,18,410.78,42575.06,3,0,0,0
C102153,81521.77,5822.98,14,1030.64,17162.32,1,0,0,0
C102154,57555.85,2877.79,20,647.87,9140.75,3,0,1,0
C102155,65673.52,4690.97,14,775.67,10924.32,4,1,0,0
C102156,51098.35,3406.56,15,821.3,12786.07,3,0,0,0
C102157,78211.15,4345.06,18,322.28,14045.04,3,0,0,0
C102158,82414.95,4578.61,18,528.11,13327.22,3,0,0,0
C102159,58983.83,4213.13,14,605.39,12352.62,3,0,0,0
C102160,80607.08,5757.65,14,441.12,26277.75,2,0,0,0
C102161,96014.19,6000.89,16,1352.86,11893.51,2,0,0,0
C102162,77844.16,4579.07,17,1858.37,11332.17,5,0,3,0
C102163,87571.18,4170.06,21,112.38,11688.61,4,0,0,0
C102164,61094.55,4072.97,15,385.01,17644.6,2,0,0,0
C102165,93884.42,5522.61,17,509.76,46436.52,3,0,2,0
C102166,101375.34,5335.54,19,702.46,20097.79,6,0,0,0
C102167,37827.78,2909.83,13,670.9,5525.94,2,0,0,0
C102168,68948.5,3283.26,21,511.98,15006.97,7,0,0,0
C102169,48696.7,3478.34,14,303.97,10799.13,5,0,0,0
C102170,97058.34,4621.83,21,357.45,23676.12,3,0,0,0
C102171,106391.5,7599.39,14,495.34,45057.44,1,0,0,0
C102172,79417.28,5294.49,15,311.5,28401.22,4,0,0,0
C102173,84699.57,3849.98,22,117.32,11453.3,3,0,1,0
C102174,83049.88,3322.0,25,772.83,16209.31,5,0,1,0
C102175,69441.48,3857.86,18,63.14,13655.0,8,0,0,0
C102176,102116.85,4641.68,22,886.87,19927.58,2,0,1,0
C102177,68671.0,3614.26,19,643.45,15789.85,5,0,1,0
C102178,48436.19,2849.19,17,432.55,14847.98,5,0,1,0
C102179,122941.03,4390.75,28,416.0,17239.08,5,0,1,0
C102180,79670.01,5690.71,14,676.14,15345.59,3,0,0,0
C102181,73478.88,3194.73,23,293.1,6789.4,8,0,0,0
C102182,111259.42,9271.62,12,477.86,50864.67,1,0,1,0
C102183,109335.57,5206.46,21,323.15,15931.85,2,0,0,0
C102184,81785.94,4543.66,18,432.69,17516.86,2,1,0,0
C102185,68562.3,4897.31,14,1011.62,13742.61,3,0,0,0
C102186,81474.94,3879.76,21,652.85,13145.57,5,0,1,0
C102187,28675.05,2606.82,11,368.99,9686.4,2,0,0,0
C102188,73145.67,3657.28,20,618.68,11464.88,2,0,1,0
C102189,41652.06,2082.6,20,188.91,5372.1,2,0,0,0
C102190,65925.12,3877.95,17,597.14,14628.7,1,0,0,0
C102191,98499.82,5794.11,17,608.04,35508.58,5,0,1,0
C102192,100910.54,5935.91,17,524.42,24170.06,6,0,1,0
C102193,83933.29,4417.54,19,714.0,15207.63,4,1,0,0
C102194,89121.32,3564.85,25,93.32,15589.84,5,0,2,0
C102195,99992.62,4347.51,23,302.28,16095.47,2,0,0,0
C102196,82302.63,4331.72,19,430.74,20716.86,5,0,1,0
C102197,38012.84,2534.19,15,156.27,8958.46,3,0,1,0
C102198,136200.63,6485.74,21,625.7,31677.88,4,0,0,0
C102199,79629.75,4684.1,17,621.3,17532.96,0,1,0,0
C102200,149730.99,6238.79,24,334.83,27722.13,6,0,0,0
C102201,84947.56,3539.48,24,844.81,8605.76,3,0,1,0
C102202,68860.81,3825.6,18,943.41,20631.98,5,0,0,0
C102203,75547.0,5811.31,13,482.59,27830.78,1,0,2,0
C102204,100125.29,3850.97,26,283.93,34575.25,2,1,0,0
C102205,85393.75,3881.53,22,635.28,9499.22,6,0,1,0
C102206,107571.41,5122.45,21,409.72,40835.71,4,0,0,0
C102207,55116.01,5511.6,10,925.21,19910.46,2,0,0,0
C102208,81606.09,3264.24,25,206.04,16956.47,2,0,0,0
C102209,95180.48,6345.37,15,198.72,21957.64,1,0,2,0
C102210,42337.4,2822.49,15,644.5,10528.08,7,0,2,0
C102211,81055.08,10131.88,8,3515.5,41721.95,2,0,0,0
C102212,88280.88,4646.36,19,408.82,17297.81,1,1,1,0
C102213,144653.76,5563.61,26,524.28,23657.56,5,0,0,0
C102214,49548.38,3096.77,16,360.22,10345.56,3,0,0,0
C102215,63640.35,3349.49,19,419.86,14843.56,5,0,0,0
C102216,71746.98,4484.19,16,789.28,21997.3,4,0,0,0
C102217,58641.29,3665.08,16,185.65,12177.65,1,0,1,0
C102218,110211.32,3800.39,29,335.18,13353.72,6,0,0,0
C102219,78265.48,4891.59,16,1265.63,26532.21,5,0,0,0
C102220,72895.43,4049.75,18,376.26,25207.0,1,0,0,0
C102221,103323.77,5740.21,18,767.61,32528.04,6,0,0,0
C102222,137316.12,6241.64,22,654.43,21472.05,5,0,2,0
C102223,76703.06,3835.15,20,425.53,12682.78,4,0,1,0
C102224,78212.72,4116.46,19,230.82,15815.16,4,0,1,0
C102225,84969.61,4248.48,20,570.74,21546.09,3,0,1,0
C102226,109532.81,4381.31,25,327.41,17088.19,8,0,0,0
C102227,103383.11,4699.23,22,374.75,15677.19,3,0,0,0
C102228,67585.02,3975.59,17,280.58,11270.85,6,0,0,0
C102229,58359.84,5835.98,10,517.15,32504.56,3,0,0,0
C102230,54579.22,2599.01,21,135.3,9061.79,4,0,1,0
C102231,103802.79,4513.16,23,627.18,17310.77,4,0,0,0
C102232,95950.14,5330.56,18,578.68,29402.9,3,0,1,0
C102233,110948.34,4267.24,26,471.1,19316.75,3,0,0,0
C102234,185856.47,6883.57,27,635.27,64655.46,7,1,0,0
C102235,111144.89,6946.56,16,1045.56,28359.19,2,0,0,0
C102236,77483.62,3228.48,24,249.97,16159.78,8,0,0,0
C102237,97817.39,5148.28,19,266.65,16240.22,3,0,1,0
C102238,76808.55,4267.14,18,992.5,16241.48,2,1,1,0
C102239,75540.48,4196.69,18,335.91,23374.93,2,0,0,0
C102240,77481.61,4842.6,16,463.72,17028.38,2,0,0,0
C102241,70471.82,3709.04,19,345.87,20436.24,2,0,1,0
C102242,39528.35,3040.64,13,954.82,5332.49,3,0,0,0
C102243,62553.14,2978.72,21,144.71,6585.75,6,0,0,0
C102244,90965.42,4331.69,21,442.91,15532.66,1,0,2,0
C102245,82804.9,4140.24,20,609.92,13836.6,3,0,1,0
C102246,92039.43,4382.83,21,371.62,24040.21,6,0,2,0
C102247,172164.49,7825.66,22,664.56,73629.33,4,0,1,0
C102248,91180.91,4559.05,20,178.73,20719.03,6,1,0,0
C102249,62378.11,4455.58,14,584.86,16387.05,4,0,0,0
C102250,65998.23,3666.57,18,327.02,13527.95,4,0,1,0
C102251,75247.96,4703.0,16,598.94,23561.88,1,0,1,0
C102252,109241.68,3901.49,28,474.01,13582.63,4,0,1,0
C102253,86253.39,4791.85,18,484.58,17609.47,3,0,4,0
C102254,62192.62,3455.15,18,457.62,12196.9,4,0,1,0
C102255,93446.81,4449.85,21,664.28,15683.55,5,0,0,0
C102256,94691.11,4983.74,19,229.92,20445.09,5,0,2,0
C102257,94614.07,3942.25,24,149.0,15140.74,5,0,2,0
C102258,79718.65,4689.33,17,449.04,27665.01,1,0,1,0
C102259,38356.6,2397.29,16,690.35,9499.53,1,0,2,0
C102260,72777.37,4043.19,18,628.62,12655.75,1,0,2,0
C102261,103975.75,4332.32,24,585.63,20359.84,12,0,0,0
C102262,70091.6,4380.73,16,970.05,14144.75,2,0,0,0
C102263,71430.62,3759.51,19,261.72,12763.85,4,0,2,0
C102264,121203.52,7575.22,16,458.58,51495.03,5,0,1,0
C102265,94009.56,5875.6,16,691.59,22675.77,2,0,0,0
C102266,100060.44,5003.02,20,160.36,29545.55,4,0,0,0
C102267,112826.42,5938.23,19,769.49,27667.63,2,0,2,0
C102268,133036.34,7390.91,18,754.31,40287.77,3,0,1,0
C102269,59321.55,4237.25,14,620.72,18100.49,1,0,1,0
C102270,89124.51,5242.62,17,300.3,26619.1,2,0,0,0
C102271,59141.77,5376.52,11,559.05,15605.01,0,0,0,0
C102272,51359.77,3423.98,15,371.76,13731.32,5,0,0,0
C102273,136391.44,5455.66,25,84.13,57163.88,4,0,0,0
C102274,72233.45,2675.31,27,309.02,9013.3,7,0,0,0
C102275,80424.14,3496.7,23,401.52,12404.98,7,0,0,0
C102276,81511.79,3705.08,22,457.27,9902.92,3,1,1,0
C102277,90954.2,5053.01,18,203.26,28630.41,3,0,0,0
C102278,75012.15,4167.34,18,220.82,10922.59,2,0,0,0
C102279,106389.26,5910.51,18,386.4,44927.08,3,0,1,0
C102280,62123.99,2958.29,21,381.2,10411.49,5,0,3,0
C102281,118864.44,4402.39,27,298.97,25312.0,8,0,0,0
C102282,125732.03,5466.61,23,468.69,23207.41,5,0,0,0
C102283,41282.91,2580.18,16,309.22,11205.92,3,0,0,0
C102284,52068.61,3719.19,14,751.72,11151.73,3,0,0,0
C102285,118950.17,4758.01,25,343.99,22802.39,3,0,0,0
C102286,30414.62,2534.55,12,746.54,4501.96,3,0,0,0
C102287,76740.77,3197.53,24,434.49,15984.02,5,0,0,0
C102288,60156.84,3166.15,19,567.63,6907.17,2,0,1,0
C102289,74001.04,3363.68,22,439.72,12902.92,6,0,0,0
C102290,134318.84,4974.77,27,410.45,25162.42,1,0,2,0
C102291,59534.08,3968.94,15,675.49,12931.98,3,0,4,0
C102292,81989.93,4822.94,17,384.8,23208.48,2,0,0,0
C102293,95403.38,5611.96,17,745.08,13621.48,1,0,0,0
C102294,83658.59,3217.64,26,480.4,12656.17,3,0,0,0
C102295,115250.05,5010.87,23,120.5,51811.01,3,0,1,0
C102296,51657.51,2582.88,20,516.17,7658.71,3,0,0,0
C102297,94428.37,4105.58,23,480.53,20393.97,3,0,0,0
C102298,118370.62,5918.53,20,195.36,50971.09,3,0,0,0
C102299,163267.92,5629.93,29,229.43,21351.88,4,0,1,0
C102300,73420.4,3671.02,20,176.83,21835.56,2,0,0,0
C102301,62419.6,3671.74,17,428.47,9803.27,3,0,1,0
C102302,87070.59,4353.53,20,524.42,33217.33,6,0,1,0
C102303,89000.18,4045.46,22,419.87,19878.03,4,0,1,0
C102304,93163.35,4436.35,21,694.86,21070.08,3,0,1,0
C102305,94656.72,3944.03,24,434.64,16683.1,6,0,1,0
C102306,101216.64,5327.19,19,398.96,19689.15,3,0,1,0
C102307,81486.65,4074.33,20,153.76,34358.85,2,0,0,0
C102308,69787.39,3323.21,21,696.56,10600.43,5,0,0,0
C102309,89732.99,3738.87,24,407.36,18915.55,5,0,0,0
C102310,184897.72,6848.06,27,136.97,46323.93,4,1,2,0
C102311,94448.73,5903.05,16,204.56,41722.0,2,0,1,0
C102312,137083.47,5960.15,23,200.92,55628.38,4,0,0,0
C102313,112603.87,6255.77,18,715.63,16220.32,2,0,0,0
C102314,84842.98,3856.5,22,301.24,13758.1,2,0,0,0
C102315,81479.59,4073.98,20,198.52,19487.05,3,0,0,0
C102316,67938.85,4246.18,16,501.14,15522.56,1,0,0,0
C102317,68656.86,3269.37,21,206.73,14674.28,4,0,0,0
C102318,60792.39,3799.52,16,493.36,8925.35,2,0,0,0
C102319,45840.33,3056.02,15,579.96,8019.96,3,0,0,0
C102320,69713.93,3669.15,19,654.68,25207.7,3,0,1,0
C102321,43758.41,2734.9,16,648.22,9375.96,1,0,1,0
C102322,78819.58,4148.4,19,286.95,10959.3,5,0,2,0
C102323,66360.68,3492.67,19,495.24,14608.3,1,0,0,0
C102324,154401.97,6433.42,24,236.37,34772.2,4,0,1,0
C102325,97723.39,4886.17,20,862.99,12211.68,2,0,2,0
C102326,76706.72,3652.7,21,514.04,9906.33,1,0,0,0
C102327,70775.71,3931.98,18,120.33,24170.76,5,0,1,0
C102328,55631.99,3973.71,14,250.76,8912.76,3,0,0,0
C102329,80009.91,4211.05,19,301.51,13655.48,3,0,1,0
C102330,109463.43,4560.98,24,678.64,15485.2,2,0,0,0
C102331,66981.45,4186.34,16,200.5,13992.01,1,0,0,0
C102332,60851.99,3803.25,16,508.36,16967.36,1,0,0,0
C102333,101038.34,5051.92,20,410.52,17457.1,5,0,0,0
C102334,128206.12,4748.37,27,585.07,24524.02,5,0,1,0
C102335,81268.83,6772.4,12,696.8,14700.97,2,0,2,0
C102336,78710.88,4630.05,17,526.08,13360.63,2,0,1,0
C102337,63036.2,3502.01,18,478.07,15663.15,4,0,0,0
C102338,65868.11,4391.21,15,300.69,21073.26,5,0,1,0
C102339,84245.28,4955.6,17,907.96,28960.07,3,0,0,0
C102340,98290.01,4680.48,21,407.75,17980.13,5,0,2,0
C102341,119036.95,6265.1,19,1217.99,26550.59,3,0,2,0
C102342,121245.74,5773.61,21,532.77,27859.14,4,0,1,0
C102343,39644.98,2643.0,15,335.08,7269.67,2,0,0,0
C102344,57731.95,3396.0,17,570.37,12477.93,3,1,1,0
C102345,89672.54,4981.81,18,360.44,12646.13,4,0,0,0
C102346,68022.17,4251.39,16,596.9,28766.06,4,0,1,0
C102347,81132.21,3687.83,22,553.73,12921.96,2,0,1,0
C102348,117927.59,3804.12,31,425.32,19857.84,8,0,0,0
C102349,90836.36,4128.93,22,504.81,23038.35,2,0,0,0
C102350,61499.65,3843.73,16,507.79,11481.78,4,0,1,0
C102351,72672.35,3824.86,19,1603.44,8417.01,3,0,0,0
C102352,84404.03,5626.94,15,432.45,43097.24,2,0,1,0
C102353,57914.46,3048.13,19,558.65,9912.15,3,0,0,0
C102354,43904.06,3658.67,12,616.94,17943.93,3,0,1,0
C102355,79824.91,3801.19,21,671.06,23119.64,5,0,1,0
C102356,77396.2,3518.01,22,766.82,13788.73,5,1,0,0
C102357,69299.12,3647.32,19,321.66,17262.09,4,1,2,0
C102358,47448.23,3163.22,15,733.77,8605.2,8,0,1,0
C102359,48326.25,3717.4,13,365.46,8457.24,4,0,0,0
C102360,74015.91,4353.88,17,346.02,9825.81,3,0,0,0
C102361,89030.93,4685.84,19,916.41,15329.15,4,0,0,0
C102362,110633.48,6146.3,18,707.7,37578.0,7,0,2,0
C102363,55040.92,3440.06,16,387.99,11749.19,2,0,0,0
C102364,74507.56,4382.8,17,598.37,14820.95,5,0,1,0
C102365,51088.67,2688.88,19,349.57,11809.68,1,1,0,0
C102366,90903.38,3246.55,28,190.32,13223.98,3,0,2,0
C102367,55266.95,2908.79,19,392.59,14374.35,0,1,0,0
C102368,56710.4,3544.4,16,829.37,9254.66,1,0,1,0
C102369,52391.52,2619.58,20,311.62,7635.7,1,0,0,0
C102370,128536.05,7560.94,17,551.7,37532.21,4,0,1,0
C102371,108516.8,9043.07,12,866.51,59815.91,2,0,0,0
C102372,87708.25,3813.4,23,467.74,25997.74,7,0,0,0
C102373,93562.89,5197.94,18,823.11,24018.12,4,0,0,0
C102374,66430.51,3163.36,21,274.3,9400.17,3,0,0,0
C102375,95783.91,3192.8,30,253.13,17008.89,5,0,0,0
C102376,43401.18,3338.55,13,83.07,9097.8,2,0,0,0
C102377,71501.55,3763.24,19,430.48,13230.54,8,0,0,0
C102378,108484.71,4931.12,22,362.07,26102.96,3,0,1,0
C102379,104810.26,4764.1,22,633.28,22758.07,5,0,3,0
C102380,38973.11,2292.54,17,404.26,9271.24,3,0,1,0
C102381,73553.17,5253.8,14,461.74,23630.99,2,0,0,0
C102382,78032.25,3901.61,20,143.0,16319.11,6,0,0,0
C102383,70880.16,5906.68,12,1003.8,14278.57,2,0,0,0
C102384,113367.85,5966.73,19,644.79,39622.6,4,1,0,0
C102385,44683.4,4062.13,11,1342.0,11321.24,3,1,0,0
C102386,21220.2,1929.11,11,148.68,5963.5,3,0,0,0
C102387,82286.71,5877.62,14,618.02,19343.85,4,0,1,0
C102388,109103.94,5742.31,19,787.56,20875.21,3,0,0,0
C102389,147512.12,6146.34,24,767.33,41825.84,5,0,0,0
C102390,82407.83,4847.52,17,315.24,17043.96,4,1,0,0
C102391,49622.46,2362.97,21,384.39,9362.07,5,1,0,0
C102392,80861.53,3515.72,23,559.56,9066.34,7,0,0,0
C102393,62724.95,2986.9,21,364.61,7132.99,8,0,1,0
C102394,43064.86,3076.06,14,567.11,5882.25,2,0,0,0
C102395,107194.71,6305.57,17,220.6,33301.94,6,0,0,0
C102396,76442.46,4246.8,18,796.84,18431.35,3,0,0,0
C102397,143961.16,6543.69,22,721.19,24776.44,6,1,1,0
C102398,127793.51,4915.14,26,705.71,26187.85,5,0,1,0
C102399,79393.63,3780.65,21,328.82,13926.6,4,0,1,0
C102400,51763.19,4705.74,11,254.94,16336.61,0,0,1,0
C102401,42307.65,3254.43,13,693.65,7192.28,3,0,1,0
C102402,110446.19,5020.28,22,645.17,21876.32,2,0,4,0
C102403,122974.32,6148.72,20,434.25,45011.33,4,0,2,0
C102404,82671.71,3757.8,22,433.08,13042.4,2,0,1,0
C102405,84111.39,4426.92,19,1690.72,16790.48,2,0,0,0
C102406,84282.0,6020.14,14,478.74,49767.16,4,0,0,0
C102407,55846.51,4653.88,12,534.39,16183.27,4,0,0,0
C102408,153965.83,5702.44,27,685.35,28235.84,5,0,0,0
C102409,73458.35,3060.76,24,363.77,7587.15,4,0,1,0
C102410,112121.45,5901.13,19,288.57,23360.15,1,0,0,0
C102411,114820.11,4592.8,25,500.17,17772.95,6,0,1,0
C102412,70534.12,3206.1,22,390.1,8776.54,1,0,0,0
C102413,119989.84,5713.8,21,444.85,24952.96,3,0,2,0
C102414,89796.69,5986.45,15,1509.33,14704.04,3,0,0,0
C102415,108369.39,4515.39,24,482.52,15975.37,8,0,0,0
C102416,50542.85,3369.52,15,692.73,8250.79,2,0,1,0
C102417,135967.29,7553.74,18,1283.89,55044.11,0,0,1,0
C102418,123114.41,6839.69,18,314.17,61805.34,3,0,1,0
C102419,64089.81,3051.9,21,187.93,8524.01,4,0,2,0
C102420,69804.97,4362.81,16,634.2,11403.36,2,1,0,0
C102421,58087.34,6454.15,9,860.28,23968.06,2,0,0,0
C102422,62556.39,3127.82,20,256.03,7543.11,5,0,2,0
C102423,105740.28,6220.02,17,145.8,64168.23,3,0,1,0
C102424,104885.71,8740.48,12,796.48,45318.87,2,0,1,0
C102425,53459.7,2813.67,19,335.11,11499.98,4,0,0,0
C102426,66076.28,3146.49,21,243.51,11990.73,6,0,1,0
C102427,72159.51,3797.87,19,165.58,19386.59,3,0,0,0
C102428,125277.96,4474.21,28,324.85,14507.58,6,0,3,0
C102429,91504.94,4575.25,20,743.16,14791.54,4,0,1,0
C102430,108865.0,6048.06,18,843.95,17681.79,3,0,0,0
C102431,67510.24,3750.57,18,338.99,12476.23,1,0,0,0
C102432,29300.14,2441.68,12,724.75,6471.48,3,0,0,0
C102433,71856.24,3421.73,21,426.97,12090.57,7,0,0,0
C102434,37026.68,2644.76,14,250.73,8918.13,1,0,0,0
C102435,55316.34,3951.17,14,1052.53,9868.39,6,0,0,0
C102436,89200.28,4694.75,19,548.49,22830.52,3,0,1,0
C102437,71928.99,4795.27,15,343.52,18376.55,2,0,0,0
C102438,177985.27,8475.49,21,197.14,50644.66,2,0,1,0
C102439,92016.64,4381.74,21,889.28,18050.47,3,0,1,0
C102440,99742.8,5867.22,17,1111.46,27182.97,1,0,0,0
C102441,39861.3,2097.96,19,261.38,6205.18,4,0,0,0
C102442,51397.87,3023.4,17,282.72,12231.54,4,0,1,0
C102443,75192.29,4177.35,18,689.47,19611.88,0,0,0,0
C102444,137605.56,4586.85,30,480.93,43047.98,5,1,1,0
C102445,44693.53,2793.35,16,644.66,5796.55,4,0,1,0
C102446,109852.55,5492.63,20,378.54,24806.36,3,0,0,0
C102447,113051.24,5383.39,21,104.67,19195.96,5,0,1,0
C102448,51650.28,2718.44,19,386.97,7338.74,2,0,2,0
C102449,52707.51,3513.83,15,565.63,7529.92,1,0,0,0
C102450,65052.53,4065.78,16,559.51,20585.55,1,0,0,0
C102451,102896.03,5144.8,20,572.11,32657.62,4,0,2,0
C102452,49316.52,3793.58,13,944.71,8310.56,5,1,0,0
C102453,122468.09,6803.78,18,335.18,31900.51,5,0,1,0
C102454,102270.66,4870.03,21,849.95,23415.75,5,0,0,0
C102455,46815.05,2127.96,22,366.06,5825.69,0,0,0,0
C102456,66672.34,3030.56,22,265.25,11933.94,3,0,1,0
C102457,72027.91,3274.0,22,379.6,10042.59,5,0,0,0
C102458,117958.91,4914.95,24,293.04,21148.13,6,0,0,0
C102459,111117.18,3968.47,28,508.96,22047.45,3,1,0,0
C102460,61678.04,3854.88,16,765.65,8758.93,3,0,1,0
C102461,41649.08,2776.61,15,542.42,7131.67,0,0,0,0
C102462,74058.61,3897.82,19,412.95,16422.95,4,0,0,0
C102463,75150.18,3415.92,22,193.57,9023.5,3,1,1,0
C102464,55044.58,3669.64,15,743.23,11796.89,2,0,0,0
C102465,98925.27,4301.1,23,721.09,21311.36,2,0,0,0
C102466,73992.99,3363.32,22,222.43,13279.58,5,0,1,0
C102467,33159.29,2763.27,12,223.94,9148.13,3,0,1,0
C102468,66960.73,3188.61,21,306.68,7723.89,2,0,2,0
C102469,153355.77,6970.72,22,834.0,24551.95,5,0,1,0
C102470,95932.04,5049.05,19,266.94,15934.3,5,0,0,0
C102471,131078.09,5461.59,24,327.68,22605.8,7,0,0,0
C102472,103570.65,3983.49,26,204.37,14199.06,7,0,0,0
C102473,54582.55,3411.41,16,328.08,10594.8,4,0,0,0
C102474,97742.37,3909.69,25,334.57,11340.15,6,0,1,0
C102475,50803.19,2540.16,20,336.67,8121.9,6,0,1,0
C102476,65574.22,4098.39,16,1026.49,11487.39,2,0,1,0
C102477,96996.29,5388.68,18,281.3,24998.11,2,0,0,0
C102478,131566.03,9397.57,14,577.93,84323.52,1,0,0,0
C102479,88657.94,5541.12,16,627.35,37881.1,1,0,1,0
C102480,66771.73,3035.08,22,302.46,8017.59,2,0,0,0
C102481,94592.3,3503.42,27,364.23,23489.84,3,0,1,0
C102482,36608.44,2440.56,15,435.46,6527.41,6,0,1,0
C102483,45364.52,4124.05,11,876.53,9863.33,0,0,0,0
C102484,62312.16,3665.42,17,746.6,13119.38,2,0,0,0
C102485,33984.73,1999.1,17,244.36,4674.24,4,0,0,0
C102486,62968.96,3935.56,16,413.07,29368.39,4,0,0,0
C102487,89498.1,4068.1,22,372.73,19278.38,3,0,2,0
C102488,67937.48,3396.87,20,389.33,14741.17,4,0,0,0
C102489,92114.26,4848.12,19,140.65,18916.82,7,0,0,0
C102490,23307.32,2913.42,8,615.59,7731.71,1,0,0,0
C102491,87026.08,3626.09,24,189.13,17080.8,5,0,0,0
C102492,97923.63,4663.03,21,287.54,24335.01,2,0,1,0
C102493,77306.38,4068.76,19,626.4,13832.85,1,0,1,0
C102494,92345.47,4397.4,21,322.86,15422.37,3,0,1,0
C102495,81623.32,4534.63,18,110.08,20303.72,6,1,1,0
C102496,120117.89,5719.9,21,416.24,25001.15,0,0,1,0
C102497,171312.48,6852.5,25,276.73,33801.75,6,0,2,0
C102498,40842.79,2269.04,18,435.4,7192.5,4,0,0,0
C102499,35446.2,2726.63,13,316.43,8328.82,2,0,0,0
M200000,21451.31,3575.22,6,760.6,8613.51,0,0,0,0
M200001,15533.63,3883.41,4,245.18,6290.49,0,1,0,0
M200002,30993.09,3874.14,8,532.96,10848.42,0,0,2,0
M200003,8133.07,2711.02,3,1305.84,5258.47,0,0,1,0
M200004,8004.39,1600.88,5,620.89,2846.59,0,0,0,0
M200005,14472.21,2067.46,7,196.08,4851.66,7,0,0,0
M200006,23204.5,3314.93,7,667.36,7563.68,7,0,0,0
M200007,20772.95,5193.24,4,3541.17,6465.37,0,0,0,0
M200008,23565.18,4713.04,5,612.55,10725.58,0,0,0,0
M200009,33084.21,11028.07,3,2534.16,21169.89,0,0,0,0
M200010,30218.97,5036.5,6,1644.34,9400.74,0,0,0,0
M200011,11278.58,2819.65,4,441.88,5479.02,0,0,0,0
M200012,9736.07,2434.02,4,1055.96,3506.21,0,0,0,0
M200013,14723.09,3680.77,4,2229.06,7537.9,0,0,0,0
M200014,94163.95,11770.49,8,617.67,36571.58,0,0,0,0
M200016,6548.67,3274.34,2,2314.51,4234.16,0,0,0,0
M200017,53063.78,6632.97,8,533.49,32700.95,0,0,0,0
M200018,11520.01,1645.72,7,468.48,2409.45,0,0,0,0
M200019,24483.87,4080.64,6,1251.41,8971.84,0,0,0,0
M200020,23821.18,4764.24,5,283.75,9648.45,0,0,0,0
M200021,28204.38,4700.73,6,2389.58,9264.32,0,0,1,0
M200022,2177.24,2177.24,1,2177.24,2177.24,0,0,0,0
M200023,5123.43,1707.81,3,808.53,2749.51,0,0,0,0
M200024,5808.56,1936.19,3,802.65,3639.41,0,0,0,0
