entity_id,entity_type,score,n_rules,rules,is_core_label,tier
C102042,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102040,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C101769,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100653,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101749,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101744,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102067,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100361,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100635,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101790,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101789,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101777,client,10,4,"R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C101773,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C102050,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C100377,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100375,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101287,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101283,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C100111,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100110,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100101,client,10,4,"R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C102055,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C101732,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100671,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100667,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100659,client,10,4,"R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101723,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101722,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C101717,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101713,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100683,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102043,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102013,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102012,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102011,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102010,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100577,client,10,4,"R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C101851,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100428,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100423,client,10,4,"R06_ip_anomaly,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100346,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100344,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100340,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102080,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100702,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101009,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101296,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101295,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100699,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100696,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100689,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101685,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101681,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101679,client,10,4,"R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101676,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101673,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101665,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100720,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100675,client,10,4,"R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C101703,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102090,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102087,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C100350,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100403,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101830,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C101259,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101258,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101068,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C102404,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100083,client,10,4,"R04_income_mismatch,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C102401,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100563,client,10,4,"R10_cash_in_out,R13_eci_cross_border,R16_pep,R17_high_risk_mcc",0,medio
C101888,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100708,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100706,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100321,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102111,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C102110,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102094,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100701,client,10,4,"R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C101643,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101642,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101620,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101003,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101002,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101000,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100998,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100994,client,10,4,"R04_income_mismatch,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101019,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100127,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100125,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100121,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100118,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C102368,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100717,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100607,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101571,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100781,client,10,4,"R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc,R20_new_account",0,medio
C100779,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100777,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100773,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101613,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101612,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101611,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100304,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102128,client,10,4,"R05_geojump,R12_ecom_no_3ds,R14_cross_border_high,R17_high_risk_mcc",0,medio
C102126,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102119,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100726,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101658,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101656,client,10,4,"R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101649,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102338,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101592,client,10,4,"R04_income_mismatch,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C101876,client,10,4,"R05_geojump,R15_sanctions,R17_high_risk_mcc,R20_new_account",0,medio
C101861,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100587,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100583,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100582,client,10,4,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc,R22_card_multidevice",0,medio
C100581,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101232,client,10,4,"R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101229,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101227,client,10,4,"R12_ecom_no_3ds,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",1,medio
C100072,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100068,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C102427,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101586,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101574,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100299,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100297,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100289,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100319,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100317,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100798,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100797,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100792,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100979,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100977,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101323,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101320,client,10,4,"R04_income_mismatch,R10_cash_in_out,R16_pep,R17_high_risk_mcc",0,medio
C101306,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102352,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C102344,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102340,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101511,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100829,client,10,4,"R04_income_mismatch,R12_ecom_no_3ds,R15_sanctions,R17_high_risk_mcc",1,medio
C100789,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100786,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101546,client,10,4,"R05_geojump,R15_sanctions,R17_high_risk_mcc,R20_new_account",0,medio
C101544,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101541,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102146,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100277,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C102141,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101562,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101554,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102136,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102132,client,10,4,"R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C100302,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100301,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102422,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100442,client,10,4,"R05_geojump,R13_eci_cross_border,R17_high_risk_mcc,R22_card_multidevice",0,medio
C100441,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100435,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100434,client,10,5,"R02_burst_value,R04_income_mismatch,R06_ip_anomaly,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102000,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101997,client,10,4,"R05_geojump,R06_ip_anomaly,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101913,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101903,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100449,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101984,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101975,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101891,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101531,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101522,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101512,client,10,4,"R05_geojump,R10_cash_in_out,R17_high_risk_mcc,R20_new_account",0,medio
C100846,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102184,client,10,4,"R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C102180,client,10,4,"R05_geojump,R15_sanctions,R17_high_risk_mcc,R20_new_account",0,medio
C100266,client,10,4,"R05_geojump,R06_ip_anomaly,R15_sanctions,R17_high_risk_mcc",0,medio
C100262,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100256,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C102166,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102317,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102315,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102302,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101350,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100964,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101334,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100987,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100807,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100802,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C101081,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102452,client,10,4,"R06_ip_anomaly,R10_cash_in_out,R15_sanctions,R17_high_risk_mcc",0,medio
C100061,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100078,client,10,4,"R12_ecom_no_3ds,R14_cross_border_high,R15_sanctions,R17_high_risk_mcc",1,medio
C101204,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C101964,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100521,client,10,4,"R04_income_mismatch,R10_cash_in_out,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101502,client,10,5,"R04_income_mismatch,R05_geojump,R14_cross_border_high,R17_high_risk_mcc,R19_installments_atypical",0,medio
C101483,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100246,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100242,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102205,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102199,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C102191,client,10,4,"R05_geojump,R10_cash_in_out,R14_cross_border_high,R17_high_risk_mcc",0,medio
C100818,client,10,4,"R04_income_mismatch,R05_geojump,R15_sanctions,R17_high_risk_mcc",0,medio
C100817,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100166,client,10,4,"R05_geojump,R06_ip_anomaly,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C100161,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100151,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100146,client,10,4,"R04_income_mismatch,R05_geojump,R12_ecom_no_3ds,R17_high_risk_mcc",0,medio
C101473,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100864,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100863,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C100859,client,10,4,"R04_income_mismatch,R05_geojump,R16_pep,R17_high_risk_mcc",0,medio
C100880,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C100877,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101471,client,10,4,"R05_geojump,R10_cash_in_out,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C101467,client,10,4,"R10_cash_in_out,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
C100836,client,10,4,"R05_geojump,R12_ecom_no_3ds,R13_eci_cross_border,R17_high_risk_mcc",0,medio
C102412,client,10,4,"R04_income_mismatch,R05_geojump,R10_cash_in_out,R17_high_risk_mcc",0,medio
C101220,client,10,4,"R05_geojump,R13_eci_cross_border,R15_sanctions,R17_high_risk_mcc",0,medio
