customer_id,is_core_label,xgb_score,if_score,final_score,split,rules_score,n_rules,risk_tier_ml
M200899,0,0.16287756,0.3734552300936677,0.22605085930128987,test,2,1,baixo
C100522,0,0.18578126,0.31990821460616076,0.2260193386665925,train,8,3,baixo
C100278,0,0.17862476,0.33659891311806717,0.22601700134421074,train,13,6,baixo
C101760,0,0.18578126,0.31957023082131314,0.2259179435311382,train,12,5,baixo
C101598,0,0.1950415,0.29792896891859305,0.22590773399241904,train,14,6,baixo
C101646,0,0.1950415,0.29792835498567094,0.2259075498125424,train,9,4,baixo
C100461,0,0.1950415,0.29777389588382763,0.2258612120819894,train,8,3,baixo
C101861,0,0.17976463,0.3331967082340857,0.22579425235746325,train,10,4,baixo
C102187,0,0.18014444,0.332081798091365,0.2257256458326677,test,7,3,baixo
C101270,0,0.1699794,0.355483818128725,0.2256307164058149,train,11,5,baixo
C101080,0,0.18513748,0.31982443439142355,0.225543563685347,train,9,4,baixo
M200571,0,0.16188335,0.37395911095241813,0.22550607972651754,train,2,1,baixo
C100499,0,0.17683108,0.33876234398492816,0.22541045876207544,train,15,6,baixo
M200813,0,0.16287756,0.37126699699811255,0.2253943893726233,train,2,1,baixo
C102264,0,0.18782891,0.31282802164554274,0.2253286383748045,train,11,5,baixo
C100637,0,0.17709318,0.3378736187264732,0.2253273117317382,train,4,2,baixo
C102273,0,0.16128883,0.37471068155476467,0.2253153838268191,train,12,5,baixo
C101242,0,0.18782891,0.31275178240155316,0.22530576660160762,train,11,4,baixo
C100712,0,0.18578126,0.31747507739453873,0.2252893975031059,train,4,2,baixo
C102113,0,0.18578126,0.3173631291679041,0.2252558130351155,train,9,4,baixo
M200650,0,0.16287756,0.37055983896738276,0.22518224196340436,test,2,1,baixo
M200576,0,0.16188335,0.3727614951900033,0.22514679499779305,train,5,2,baixo
C100535,0,0.16287756,0.37017464447682047,0.22506668361623566,train,7,3,baixo
C101171,0,0.17040385,0.35229956335414175,0.22497256167706467,train,4,2,baixo
M200332,0,0.16287756,0.3697083082656092,0.2249267827528723,train,2,1,baixo
M200183,0,0.16287756,0.369550766539899,0.22487952023515922,train,5,2,baixo
C102205,0,0.19227117,0.3009540119790544,0.2248760246939513,train,10,4,baixo
C100666,0,0.18578126,0.31608399379121443,0.2248720724221086,train,7,3,baixo
C102165,0,0.16287756,0.36914218943008437,0.22475694710221483,train,9,4,baixo
M200026,0,0.16287756,0.36886349218912734,0.22467333792992775,test,2,1,baixo
C100752,0,0.17683108,0.33629254165473854,0.22466951806301855,train,6,3,baixo
C101300,0,0.16846903,0.3557591983642894,0.22465607818861955,train,5,2,baixo
M200994,0,0.18513748,0.31677969880578466,0.22463014300965534,train,7,3,baixo
M200735,0,0.16287756,0.3685363380254216,0.22457519168081602,test,2,1,baixo
C101797,0,0.16936111,0.35336559700141795,0.2245624607419087,train,10,4,baixo
C101457,0,0.1699794,0.3517648659029641,0.22451503073808665,train,2,1,baixo
C100252,0,0.16287756,0.367848789785945,0.22436892720897306,train,2,1,baixo
C100864,0,0.1950415,0.2927681253682631,0.22435948092732005,train,10,4,baixo
M200676,0,0.16287756,0.3676479778670086,0.22430868363329212,train,2,1,baixo
M200704,0,0.16287756,0.3673064839017025,0.22420623544370027,test,2,1,baixo
C101302,0,0.17789875,0.3322427694840556,0.22420195415149108,train,12,5,baixo
C101279,0,0.1950415,0.29199837374608373,0.22412855544066623,train,12,5,baixo
C100026,0,0.18782891,0.30871336996774534,0.22409424287146526,train,8,4,baixo
C101608,0,0.19592609,0.2893059724531522,0.2239400528061971,train,7,3,baixo
C101790,0,0.16340066,0.3651854070985288,0.22393608608734522,train,10,4,baixo
C101806,0,0.16501163,0.36108070917659774,0.2238323518864327,train,6,3,baixo
C100584,0,0.16287756,0.36603340279322094,0.2238243111111558,train,14,6,baixo
C100075,0,0.16846903,0.35278418703084174,0.22376357478858527,train,2,1,baixo
M200094,0,0.16287756,0.3656690050294976,0.22371499178203882,test,5,2,baixo
M200494,0,0.16824394,0.3530120323818176,0.22367437096599485,train,2,1,baixo
M200920,0,0.17040385,0.3479704090473241,0.22367381538501938,test,4,2,baixo
C102233,0,0.17862476,0.32877076574748443,0.2236685571330359,train,8,3,baixo
C101339,0,0.19227117,0.29660762809730334,0.22357210952942597,train,12,5,baixo
M200013,0,0.16824394,0.35265129213675,0.2235661488924746,train,5,2,baixo
C100670,0,0.17789875,0.3300560850536795,0.22354594882237827,train,5,2,baixo
C101311,0,0.16188335,0.3672393525521531,0.22349015220643803,test,5,2,baixo
C102367,0,0.17988886,0.325224355100891,0.22348950959423214,train,9,4,baixo
M200215,0,0.16824394,0.3521923731165002,0.22342847318639963,test,2,1,baixo
C100001,0,0.17883506,0.32739570263085593,0.22340324676948137,train,11,5,baixo
C100222,0,0.16287756,0.3643817335870658,0.2233288103493093,test,4,2,baixo
M200478,0,0.16287756,0.36437557055919184,0.2233269614409471,train,2,1,baixo
C100900,0,0.19791855,0.28252804304705764,0.2233013928697905,train,10,4,baixo
C102124,0,0.17798176,0.32898370283788514,0.22328234123571536,train,9,4,baixo
C102028,0,0.18578126,0.310611496117547,0.22323032312000834,train,8,3,baixo
M200702,0,0.16287756,0.3637988856781978,0.2231539559766489,train,2,1,baixo
C101039,0,0.17132866,0.3440225006549637,0.22313681636479737,train,7,3,baixo
C100494,0,0.19227117,0.29512747949750084,0.22312806494948523,train,9,4,baixo
C100869,0,0.17472471,0.3360027785649995,0.2231081341371268,train,9,4,baixo
M200647,0,0.16846903,0.350542714903889,0.22309113315049944,test,6,3,baixo
C101590,0,0.19227117,0.29427428046801885,0.22287210524064063,train,12,5,baixo
C100905,0,0.1950415,0.2877903129804263,0.222866137210969,train,5,2,baixo
M200853,0,0.16287756,0.3624854113760323,0.22275991368599923,train,2,1,baixo
C101991,0,0.19227117,0.29379429458486567,0.22272810947569469,test,19,8,baixo
C101145,0,0.1950415,0.2872340784546097,0.22269926685322403,test,12,5,baixo
M200939,0,0.16287756,0.36216228695329056,0.2226629763591767,test,2,1,baixo
C101344,0,0.1950415,0.2869208882389265,0.22260530978851906,train,14,6,baixo
M200572,0,0.17040385,0.34437288924119575,0.22259455944318085,test,2,1,baixo
M200710,0,0.16287756,0.3619137370149935,0.2225884113776876,train,2,1,baixo
M200797,0,0.16188335,0.364137587447523,0.22255962267504897,test,5,2,baixo
C101122,0,0.1950415,0.2865479003647488,0.22249341342626577,train,12,5,baixo
C101063,0,0.16287756,0.3614239456126255,0.22244147395697716,train,9,4,baixo
C101631,0,0.16340066,0.36016872127135,0.22243108033919157,test,9,4,baixo
M200615,0,0.17040385,0.34373214507565414,0.2224023361935184,train,4,2,baixo
C101211,0,0.1950415,0.2860471039415461,0.22234317449930496,test,12,5,baixo
C100018,0,0.18578126,0.3074385256656303,0.22227843198443337,train,7,3,baixo
C100374,0,0.18549752,0.3079833141066022,0.22224325093917213,train,9,4,baixo
C101664,0,0.19227117,0.29204536531957287,0.22220343069610685,train,5,2,baixo
M200021,0,0.16824394,0.34776559799881684,0.22210044065109463,train,2,1,baixo
C101999,0,0.1950415,0.28506892252715765,0.2220497200749884,train,5,2,baixo
C100097,0,0.17472471,0.3320842733321684,0.22193258256727746,train,13,5,baixo
C101110,0,0.16287756,0.35965283808189547,0.2219101416977582,train,12,5,baixo
C101655,0,0.18578126,0.30619173262321836,0.22190439407170975,test,11,5,baixo
C102442,0,0.1950415,0.28446509351573285,0.22186857137156096,train,5,2,baixo
C101181,0,0.17880617,0.3222084202431946,0.22182684117744295,train,7,3,baixo
C102490,0,0.16287756,0.3586338156120423,0.2216044349568022,test,5,2,baixo
C101977,0,0.18578126,0.3051563984521431,0.22159379382038719,train,9,4,baixo
M200371,0,0.16287756,0.3579553454515123,0.22140089390864323,train,2,1,baixo
C100518,0,0.19227117,0.28936165568730643,0.2213983178064269,train,7,3,baixo
M200639,0,0.16824394,0.3454073117351009,0.22139295477197984,test,2,1,baixo
C101801,0,0.19791855,0.2759662211986208,0.22133284631525946,train,8,3,baixo
M200315,0,0.16287756,0.3572395966572454,0.22118616927036316,test,2,1,baixo
M200277,0,0.16287756,0.3571336733811833,0.22115439228754452,test,3,1,baixo
C101624,0,0.17709318,0.32391432148746185,0.22113952256003477,train,7,3,baixo
M200005,0,0.16287756,0.3567840078013009,0.2210494926135798,test,2,1,baixo
M200023,0,0.16287756,0.3567764839664402,0.2210472354631216,train,2,1,baixo
C101060,0,0.17132866,0.33688455164902525,0.22099543166301583,test,9,4,baixo
C100944,0,0.17883506,0.31901929179162775,0.22089032351771293,train,7,3,baixo
M200173,0,0.16824394,0.34361403608602326,0.22085497207725657,test,5,2,baixo
C101451,0,0.18578126,0.3026492385363502,0.2208416458456493,train,12,5,baixo
M200614,0,0.16824394,0.3434499459610809,0.22080574503977385,test,2,1,baixo
M200354,0,0.16287756,0.3559106889272357,0.22078749695136024,test,2,1,baixo
M200085,0,0.16188335,0.35822068285829933,0.2207845512982819,test,2,1,baixo
C100236,0,0.18578126,0.3024305835105846,0.22077604933791964,train,12,5,baixo
C101453,0,0.17040385,0.3376252321737211,0.22057026232293847,test,2,1,baixo
C102226,0,0.18663359,0.29966124396684224,0.2205418750678374,train,13,5,baixo
C101727,0,0.16287756,0.35473537065085076,0.22043490146844477,train,5,2,baixo
M200666,0,0.16364591,0.3524111697592351,0.2202754837130908,train,5,2,baixo
M200925,0,0.16188335,0.35627109492918435,0.2201996749195474,train,2,1,baixo
M200260,0,0.16364591,0.3520981716777768,0.2201815842886533,train,2,1,baixo
C101683,0,0.18513748,0.3017139189114482,0.22011040904135437,train,6,2,baixo
M200131,0,0.16364591,0.35169344956874465,0.22006016765594366,train,5,2,baixo
C101432,0,0.19023675,0.2895634756518374,0.22003475982049017,test,10,4,baixo
C101156,0,0.16846903,0.3399885081765398,0.21992487113229467,train,8,3,baixo
M200780,0,0.17120045,0.33333976155675155,0.21984224494146318,train,4,2,baixo
C100304,0,0.17659104,0.32075829418448076,0.21984121087773878,train,10,4,baixo
M200248,0,0.16287756,0.35269909561224705,0.21982401895686365,test,2,1,baixo
C101638,0,0.1699794,0.336080143818694,0.2198096141128056,train,8,3,baixo
C100353,0,0.19227117,0.28405613907291055,0.21980666282210815,train,7,3,baixo
C100267,0,0.16128883,0.35622162031058574,0.21976866545356544,train,6,3,baixo
C100754,0,0.17683108,0.3198245558357925,0.2197291223173347,train,13,5,baixo
M200272,0,0.16846903,0.3392655645917001,0.21970798805684277,train,2,1,baixo
M200324,0,0.16287756,0.3521954445478039,0.21967292363753071,test,2,1,baixo
C100724,0,0.17063121,0.3339041503355325,0.21961309707419338,train,4,2,baixo
C101708,0,0.1950415,0.27693847569714936,0.21961058602598593,train,13,5,baixo
C100539,0,0.18578126,0.29851728736512606,0.21960206049428208,train,7,3,baixo
C100822,0,0.17683108,0.31925830190715443,0.2195592461387433,train,11,5,baixo
M200395,0,0.16287756,0.35165958396732505,0.21951216546338706,train,2,1,baixo
M200753,0,0.16846903,0.3385361875816038,0.21948917495381387,train,2,1,baixo
M200159,0,0.16287756,0.3515339851861773,0.21947448582904272,train,4,2,baixo
C100578,0,0.16287756,0.35132967494142187,0.2194131927556161,train,2,1,baixo
C101660,0,0.18578126,0.29772539522812524,0.21936449285318183,test,8,3,baixo
C101461,0,0.18578126,0.2976425967606663,0.21933965331294414,train,8,3,baixo
C102341,0,0.19227117,0.28207083168489727,0.21921107060570416,train,4,2,baixo
C101330,0,0.16128883,0.35429369819105394,0.2191902888177059,train,11,4,baixo
M200595,0,0.16287756,0.35052989402036994,0.21917325847930053,test,2,1,baixo
C101682,0,0.16824394,0.33787559132601663,0.21913343864925455,train,5,2,baixo
C100303,0,0.1950415,0.275182255534108,0.21908371997707354,train,12,5,baixo
C100610,0,0.18578126,0.29672340945356945,0.2190638971208151,train,9,4,baixo
C101577,0,0.18578126,0.29631139408392576,0.21894029250992197,train,5,2,baixo
C100735,0,0.19537182,0.27390357983518976,0.21893135348680418,train,17,7,baixo
C100387,0,0.18578126,0.2960398706831655,0.21885883548969393,train,10,4,baixo
C102207,0,0.17040385,0.3319175921791868,0.21885797032457818,test,8,3,baixo
M200451,0,0.16824394,0.33692637040167916,0.21884867237195332,train,2,1,baixo
C101776,0,0.17540097,0.31992010590266506,0.2187567124272326,train,8,3,baixo
M200498,0,0.17120045,0.3297054851949528,0.21875196203292355,train,5,2,baixo
C101368,0,0.16287756,0.34909792441536514,0.21874366759779906,train,12,5,baixo
C100587,0,0.18578126,0.2953091417635816,0.21863961681381872,test,10,4,baixo
M200971,0,0.16287756,0.34869821950290775,0.21862375612406187,test,2,1,baixo
C101725,0,0.16287756,0.3486781562438188,0.2186177371463352,train,12,5,baixo
M200962,0,0.16364591,0.3466225838815137,0.21853890794977437,test,4,2,baixo
C101206,0,0.17949945,0.3091789980137382,0.21840331552636727,train,9,4,baixo
C102350,0,0.19537182,0.2720559534004483,0.21837706555638176,train,5,2,baixo
C101046,0,0.1950415,0.27281118872122795,0.2183723999332095,train,9,4,baixo
M200996,0,0.16287756,0.34783405710403187,0.2183645074043991,train,5,2,baixo
M200953,0,0.16287756,0.347617744471796,0.21829961361472833,test,2,1,baixo
C100750,0,0.16287756,0.3474489579829773,0.21824897766808274,test,7,3,baixo
M200999,0,0.16188335,0.3493548919591728,0.21812481402854392,train,5,2,baixo
C100736,0,0.16364591,0.3448863706993919,0.21801804399513786,train,7,3,baixo
M200427,0,0.16287756,0.3466503782859673,0.21800940375897973,train,2,1,baixo
M200562,0,0.16287756,0.34652358284123325,0.21797136512555954,test,2,1,baixo
M200792,0,0.16287756,0.3465072928507484,0.21796647812841408,test,5,2,baixo
M200497,0,0.16287756,0.3463681175004216,0.21792472552331604,train,4,2,baixo
C101075,0,0.18782891,0.28793658734602334,0.21786120808494866,train,9,4,baixo
C101596,0,0.17659104,0.3139901789337439,0.21781077630251772,train,8,3,baixo
C102471,0,0.16287756,0.34593419471614256,0.21779454868803233,train,12,5,baixo
C100654,0,0.16128883,0.34960087182105076,0.21778244090670495,train,6,3,baixo
C101147,0,0.1950415,0.2707700963437955,0.21776007221997978,train,9,4,baixo
C100873,0,0.1950415,0.2707600092516703,0.2177570460923422,train,7,3,baixo
C101898,0,0.18578126,0.29221264772634326,0.21771066860264723,train,7,3,baixo
M200467,0,0.16287756,0.3449253440046529,0.21749189347458542,test,2,1,baixo
C101200,0,0.16104554,0.3491836645559651,0.21748697335589476,train,13,5,baixo
C100533,0,0.16210161,0.346595843927611,0.21744988122479592,train,5,2,baixo
C102499,0,0.16287756,0.34436622584215143,0.217324158025835,train,5,2,baixo
C100362,0,0.1699794,0.3276266397344137,0.21727356288752153,test,8,3,baixo
M200826,0,0.16846903,0.3310711359616079,0.2172496594678151,train,2,1,baixo
M200439,0,0.17659104,0.31194106542284783,0.2171960422492489,train,3,1,baixo
C101934,0,0.16287756,0.34384889193247237,0.21716895785293125,test,5,2,baixo
C100773,0,0.19537182,0.268019842887424,0.21716623240247446,train,10,4,baixo
C102371,0,0.17063121,0.3255864760809598,0.21711779479782156,test,7,3,baixo
M200540,0,0.16287756,0.34308949691789264,0.21694113934855735,train,2,1,baixo
C101978,0,0.18549752,0.29022544378786225,0.21691588984355015,train,9,4,baixo
C100560,0,0.18513748,0.2910248348454763,0.21690368382156283,train,7,3,baixo
M200139,0,0.16188335,0.34507577813468027,0.21684107988119616,test,4,2,baixo
M200166,0,0.16287756,0.3424774849539045,0.2167575357593609,train,2,1,baixo
C102465,0,0.16287756,0.34234104435019974,0.21671660357824946,train,10,4,baixo
C101388,0,0.16287756,0.3422286283216633,0.21668287876968853,test,9,4,baixo
M200867,0,0.16287756,0.34221412463277645,0.21667852766302248,test,2,1,baixo
C101849,0,0.19511728,0.266964420422266,0.21667141757737102,train,9,4,baixo
C101224,0,0.1950415,0.26711628369236146,0.21666392842454957,train,7,3,baixo
C100605,0,0.1950415,0.2668555017935618,0.21658569385490967,test,8,3,baixo
C100564,0,0.19227117,0.27310856779043513,0.2165223914373655,train,7,3,baixo
C101948,0,0.1950415,0.26661651967130473,0.21651399921823256,train,10,5,baixo
M200683,0,0.16287756,0.34150000837266514,0.21646429278498908,train,3,1,baixo
C101438,0,0.17132866,0.3217775341700045,0.2164633264193096,train,9,4,baixo
C101722,0,0.17862476,0.3045460677558295,0.21640114773553942,train,10,4,baixo
C102075,0,0.16287756,0.3411258381998082,0.216352041733132,train,6,3,baixo
M200012,0,0.16287756,0.3409186746381464,0.21628989266463344,test,2,1,baixo
C101680,0,0.1699794,0.3243352516579818,0.21628614646459196,train,13,5,baixo
M200296,0,0.16287756,0.34060825326057376,0.21619676625136167,train,2,1,baixo
C102003,0,0.16340066,0.33923496227684413,0.21615095264083978,train,13,5,baixo
C101132,0,0.16287756,0.3404099789397146,0.2161372839551039,train,5,2,baixo
M200514,0,0.16210161,0.34197758086758046,0.21606440230678675,test,5,2,baixo
M200057,0,0.16287756,0.3399433027240791,0.21599728109041327,test,2,1,baixo
C100168,0,0.18578126,0.28643187467312053,0.21597643668668043,train,11,5,baixo
C100604,0,0.1699794,0.32300823327639444,0.21588804095011577,train,8,3,baixo
C102423,0,0.18578126,0.28601902281967934,0.21585258113064806,train,11,5,baixo
M200410,0,0.16287756,0.33935257606835917,0.21582006309369728,train,2,1,baixo
M200936,0,0.16287756,0.33910955639762275,0.21574715719247636,test,2,1,baixo
M200249,0,0.16287756,0.3391076102193639,0.21574657333899872,test,2,1,baixo
M200388,0,0.17120045,0.31961159740057116,0.21572379569460906,test,4,2,baixo
M200004,0,0.16287756,0.33889897717595246,0.21568398342597528,test,2,1,baixo
C101974,0,0.1950415,0.26374482664381954,0.21565249130998698,train,9,4,baixo
M200836,0,0.16846903,0.32568077126129097,0.21563255005772003,train,5,2,baixo
C100234,0,0.1950415,0.26362832555905164,0.2156175409845566,train,7,3,baixo
C102455,0,0.17988886,0.29875090326202447,0.21554747404257218,train,5,2,baixo
C100186,0,0.18513748,0.28648754380493696,0.215542496509401,train,4,2,baixo
C101877,0,0.16846903,0.32534403334353446,0.21553152868239306,train,5,2,baixo
C100348,0,0.16874993,0.32462373021313495,0.21551206601580664,train,13,5,baixo
M200403,0,0.16287756,0.3381871767834932,0.2154704433082375,train,2,1,baixo
C100966,0,0.18578126,0.28462309642622524,0.21543380321261185,train,7,3,baixo
C100214,0,0.16287756,0.3380523555504159,0.21542999693831433,train,10,4,baixo
C102266,0,0.1950415,0.2625831887477095,0.21530399994115396,train,9,4,baixo
C102308,0,0.17683108,0.3048953760886819,0.21525036839320155,train,5,2,baixo
C101891,0,0.17659104,0.30544921308036266,0.21524848654650336,train,10,4,baixo
C101099,0,0.18513748,0.28540999846839804,0.21521923290843933,train,7,3,baixo
C101005,0,0.17040385,0.3197845694907904,0.21521806351805928,train,11,5,baixo
M200973,0,0.16824394,0.32474242708452977,0.21519348937680852,test,2,1,baixo
C101972,0,0.16287756,0.33720028304234656,0.2151743751858935,train,2,1,baixo
C100673,0,0.17883506,0.29992928865318885,0.21516332257618126,train,5,2,baixo
C102491,0,0.1950415,0.2620131704312474,0.21513299444621534,train,9,4,baixo
C100479,0,0.16287756,0.3370059425126408,0.21511607302698177,train,7,3,baixo
C100862,0,0.18914315,0.27554761967388397,0.2150644856730926,train,4,2,baixo
M200150,0,0.17659104,0.30460955231969683,0.2149965883183036,train,2,1,baixo
C100440,0,0.17063121,0.3184514584216745,0.21497728950003597,train,7,3,baixo
