entity_id,entity_type,rule_id,severity,evidence_ids,rule_desc
C101350,client,R05_geojump,3,TQPDNNAD4B7P1;TASQX3QR7O9ME,Geo-salto: 5732km em 11.2h
C101351,client,R05_geojump,3,T2BSP9JH8LW9L;T16JT4ISFVMEE,Geo-salto: 6101km em 4.9h
C101353,client,R05_geojump,3,T7TV8QPNXLMAL;TJDSTYL6V1OUI,Geo-salto: 5356km em 6.1h
C101354,client,R05_geojump,3,T9NKCR9BEGMZC;TY5713Y89D8ZK,Geo-salto: 1376km em 0.3h
C101355,client,R05_geojump,3,TWNOQZM594EZU;TDUGH6YGDS4ER,Geo-salto: 6465km em 4.9h
C101357,client,R05_geojump,3,TP5EQGMFW1MTJ;TIHG3E9M9K983,Geo-salto: 2632km em 0.2h
C101358,client,R05_geojump,3,TMX1A6B8KEUJ7;TVX4LP26DAHGN,Geo-salto: 10369km em 2.6h
C101359,client,R05_geojump,3,T1LWCRWMMXROA;TFOMLCVPV8OGR,Geo-salto: 1819km em 10.7h
C101360,client,R05_geojump,3,TEOS78BXNCOIB;TNUU1NWNQ61K1,Geo-salto: 1022km em 11.0h
C101361,client,R05_geojump,3,T7NAZQ3W6W724;TFFGZKFUEF9MH,Geo-salto: 3198km em 12.0h
C101362,client,R05_geojump,3,TAXCQUSZLN2NW;TW54HFXSLZUYY,Geo-salto: 7499km em 6.0h
C101364,client,R05_geojump,3,TPKZWEF2OQ6X6;T6D2H4JK9QPAZ,Geo-salto: 2415km em 2.8h
C101365,client,R05_geojump,3,TWJVX3IX1FV4Y;TNHPB6DQL7VM8,Geo-salto: 1508km em 3.9h
C101366,client,R05_geojump,3,T6ZJR31X22TFE;TV2VB9BC15NWI,Geo-salto: 1221km em 0.4h
C101367,client,R05_geojump,3,TAA0STM32HWB1;TGF713BF6V4EF,Geo-salto: 3313km em 1.7h
C101368,client,R05_geojump,3,TOD1XTAU54O85;TAJV0UKB3ZWK6,Geo-salto: 13281km em 10.2h
C101369,client,R05_geojump,3,TLU0O2CFI7WTV;TNK6XJIRRDT2V,Geo-salto: 13991km em 6.5h
C101370,client,R05_geojump,3,T522N12PEZRAK;TIKF66UPTIWU1,Geo-salto: 4236km em 6.8h
C101371,client,R05_geojump,3,T6MCA8UA1VFBQ;TQNXRLRP7TO94,Geo-salto: 809km em 1.4h
C101372,client,R05_geojump,3,TP5G6CFCHPHF1;TY5FZE9GR8TOI,Geo-salto: 9865km em 1.1h
C101373,client,R05_geojump,3,TZSQCQH4X8RKO;T7ZM571WZQR3O,Geo-salto: 11777km em 7.9h
C101374,client,R05_geojump,3,TW3GUL36V40MZ;T8RW9LXQZ4ID2,Geo-salto: 1242km em 2.2h
C101375,client,R05_geojump,3,TLNSIFZYUJTEV;TR1WWHBM7NC36,Geo-salto: 2028km em 3.0h
C101376,client,R05_geojump,3,TIWO5OJGZI85B;TWV2EBGJ7AVNL,Geo-salto: 2910km em 6.6h
C101377,client,R05_geojump,3,T056N1ZL3CDCI;T9K7V99BLNYWM,Geo-salto: 2402km em 0.5h
C101378,client,R05_geojump,3,TJKKEHB8JGMNB;T37AFV2SHUABQ,Geo-salto: 9132km em 6.1h
C101379,client,R05_geojump,3,TWHYH29VJUBG3;T6LW77Y2S5M41,Geo-salto: 10729km em 1.0h
C101380,client,R05_geojump,3,TC85Y448P9NL0;T1BW2LWMGQJI5,Geo-salto: 9516km em 5.3h
C101382,client,R05_geojump,3,T74RVENMSNHYJ;TYVWYNIE32KPY,Geo-salto: 5882km em 1.0h
C101383,client,R05_geojump,3,TFXQIFIDLGA44;T6K2KL4I5DPDU,Geo-salto: 1399km em 4.7h
C101384,client,R05_geojump,3,TVPULT8FK4GIN;TB9PCFQXEFSND,Geo-salto: 1389km em 8.6h
C101385,client,R05_geojump,3,TCU3RG0VG3GCE;TFL7AK592KBSP,Geo-salto: 928km em 4.8h
C101388,client,R05_geojump,3,TYOVBE8UN1LBF;TNFAQTFFY311G,Geo-salto: 2504km em 9.9h
C101389,client,R05_geojump,3,TVUD9WDCQJ00B;TYTLG828REGX4,Geo-salto: 2603km em 2.7h
C101390,client,R05_geojump,3,TFY7ONE6L4F3X;TX0EPTYMACFN9,Geo-salto: 4613km em 0.7h
C101391,client,R05_geojump,3,TPXN4IXLWNGFK;TGHTMSZJWVMN7,Geo-salto: 3194km em 7.8h
C101393,client,R05_geojump,3,TWIRJQVO9IIGT;TLOXEOYK86WNS,Geo-salto: 18729km em 11.5h
C101394,client,R05_geojump,3,TH633LFZ4TPFQ;TUIKRUZ9U3Y8J,Geo-salto: 1171km em 3.0h
C101395,client,R05_geojump,3,TNB82YN6XZRV6;T6YXQ2TBC3PK7,Geo-salto: 1279km em 6.6h
C101396,client,R05_geojump,3,T985JRJ08PO2K;TJWE3HPVTLZ5I,Geo-salto: 2597km em 9.9h
C101398,client,R05_geojump,3,TBQFES75PDKXD;TDYOYCA8CG9IQ,Geo-salto: 7517km em 9.5h
C101399,client,R05_geojump,3,T92DKULPUUJ32;TFOJ3A4NCTDLS,Geo-salto: 2821km em 1.7h
C101400,client,R05_geojump,3,TOSLRHRNYZIQ8;T1XFI3KXOHW8X,Geo-salto: 2260km em 2.3h
C101401,client,R05_geojump,3,T5W2G686RX4N4;TUCV4SEJ8Z7XJ,Geo-salto: 3130km em 1.2h
C101402,client,R05_geojump,3,TJFPK5Y27HZOY;T1G4U7I84YFRE,Geo-salto: 2976km em 2.4h
C101403,client,R05_geojump,3,TLCYT6BAB0S1Z;TWKD61XSRDOEJ,Geo-salto: 2976km em 5.4h
C101404,client,R05_geojump,3,TFR6Q52ZU8EHW;TWFA5GIMIQ55O,Geo-salto: 6370km em 11.5h
C101405,client,R05_geojump,3,TTI93JJT0BCF8;TAS2OGFV735RE,Geo-salto: 3302km em 2.6h
C101406,client,R05_geojump,3,T68QRZTUQ26RT;T7HWZCHQKTWIJ,Geo-salto: 4212km em 0.7h
C101407,client,R05_geojump,3,T5ZQVWASYEQT0;TMRT98WNSA1PQ,Geo-salto: 3139km em 7.1h
C101408,client,R05_geojump,3,TW7TG00FO4CO7;T0F2PELYPECNP,Geo-salto: 9513km em 11.0h
C101409,client,R05_geojump,3,T8K3KVG0SX3BR;T83ZMK4P8VWK5,Geo-salto: 7463km em 4.4h
C101410,client,R05_geojump,3,TRGSI4KA8X1N2;T2ZF98ERFF1PF,Geo-salto: 10953km em 7.1h
C101411,client,R05_geojump,3,TCA6RLSUOENYT;TO41QYL35M72P,Geo-salto: 7091km em 9.6h
C101412,client,R05_geojump,3,TRLAJ0G172HYA;T8FW8QMWQ9O5O,Geo-salto: 10847km em 5.9h
C101413,client,R05_geojump,3,TOXJ7OU2ILQQD;THA0J4J76HSTN,Geo-salto: 1998km em 4.8h
C101415,client,R05_geojump,3,TWMB810WGLJS2;TVW75F0KR90UV,Geo-salto: 1821km em 11.2h
C101416,client,R05_geojump,3,TRRDRTXM00HGH;T4T82UJ2D1IAL,Geo-salto: 4155km em 4.3h
C101417,client,R05_geojump,3,T1XFHAOFEDXC6;T8QHQ6ZZ2NTS5,Geo-salto: 6350km em 11.9h
C101418,client,R05_geojump,3,T469WVOMA0BCC;TWIQFEPDFN25T,Geo-salto: 3501km em 4.8h
C101419,client,R05_geojump,3,T10E8KZ21EXFA;TNBYDLPKAIYDT,Geo-salto: 3706km em 10.3h
C101420,client,R05_geojump,3,TA047MXXXDCTQ;TJ6MNC7QRZ1AD,Geo-salto: 4325km em 10.0h
C101421,client,R05_geojump,3,TC5QN3N6ZJ3JN;TIGU6ABVDN66E,Geo-salto: 784km em 9.9h
C101422,client,R05_geojump,3,TEM9011NY14HQ;TBQWY5B9QJ8A7,Geo-salto: 1797km em 2.7h
C101423,client,R05_geojump,3,T1J1JV4NG5DSZ;TZHXXQT20L3P3,Geo-salto: 2234km em 0.4h
C101424,client,R05_geojump,3,T9CZM0T6K79J0;TEWLD3HN1PO4B,Geo-salto: 1708km em 4.8h
C101425,client,R05_geojump,3,TC52UNQT7IMEC;TPK25WQL8F5WO,Geo-salto: 9800km em 0.9h
C101426,client,R05_geojump,3,T0L3WWQ9XFJ41;TF0WNAD1WY74L,Geo-salto: 3103km em 7.3h
C101427,client,R05_geojump,3,TEDC51XYW7XZM;TNR8N9DWSRNW6,Geo-salto: 915km em 7.9h
C101428,client,R05_geojump,3,TR0VMRQXFPU6K;T6YJJT3MQHM0E,Geo-salto: 11677km em 4.8h
C101429,client,R05_geojump,3,TX44SW1WDD0T6;TRE5QQZDNKR1Q,Geo-salto: 2874km em 5.6h
C101430,client,R05_geojump,3,T6G2QVH7QU73R;T3XI18FIAGK35,Geo-salto: 7205km em 1.8h
C101432,client,R05_geojump,3,TXAWA01EVRICQ;T540HP74RG1NN,Geo-salto: 9135km em 3.9h
C101433,client,R05_geojump,3,T3XH593TU88Q0;TKOINNTRV43GA,Geo-salto: 3336km em 3.1h
C101435,client,R05_geojump,3,T7ABJIR6FWOPO;T2NNZSWEGAU1F,Geo-salto: 2799km em 7.0h
C101436,client,R05_geojump,3,TWUQH56WL9A2K;T2I3H1QPCGPL5,Geo-salto: 9765km em 7.8h
C101437,client,R05_geojump,3,TBVVFE2NNIUG6;TEGYRU925TSOC,Geo-salto: 7473km em 5.2h
C101438,client,R05_geojump,3,TOFMT4GKTQUMV;T7648CM5P206N,Geo-salto: 2929km em 2.0h
C101441,client,R05_geojump,3,TAOARO0IVVV3G;TS5XZUN8A9908,Geo-salto: 7582km em 5.8h
C101443,client,R05_geojump,3,TEPZTCPDDBI96;TPCJ9CESRRTGA,Geo-salto: 996km em 10.8h
C101444,client,R05_geojump,3,TOIPQTAXO2VPM;TQ2YSGUJVKNIA,Geo-salto: 3048km em 10.5h
C101445,client,R05_geojump,3,TDEGNII3QCQ6W;TT1YJJ9T8WM3E,Geo-salto: 14466km em 10.3h
C101446,client,R05_geojump,3,T9VKWPIEEXJ7J;TB8R8PYTNZ3XQ,Geo-salto: 1469km em 6.2h
C101448,client,R05_geojump,3,TUKORUNCOMB5Y;TSOVIOMTASXRA,Geo-salto: 4727km em 6.2h
C101449,client,R05_geojump,3,TZJDMTQZ8QE5I;T1BX6XN6HD9FA,Geo-salto: 1838km em 4.1h
C101450,client,R05_geojump,3,T2P2CCWXOBPMY;TK0U91X7P8Y8R,Geo-salto: 15733km em 9.4h
C101451,client,R05_geojump,3,TJ3CVR5B65WGW;TNI69KC3EUZ9S,Geo-salto: 2155km em 11.6h
C101454,client,R05_geojump,3,TMCZS5VC900MW;TRLPQER4RRCX5,Geo-salto: 673km em 7.8h
C101455,client,R05_geojump,3,TY0CR2IMCG6Y8;TR9W94OBSPGV3,Geo-salto: 10955km em 5.3h
C101458,client,R05_geojump,3,T7G2EP3HUFK47;T055KZENQUEVJ,Geo-salto: 2296km em 6.6h
C101459,client,R05_geojump,3,TNOECCUUMLOP1;TH5CZF6GBVLSU,Geo-salto: 2398km em 0.2h
C101460,client,R05_geojump,3,TNRDZYRBVBHKK;T3Q8BQ6GAKEWA,Geo-salto: 2362km em 3.5h
C101461,client,R05_geojump,3,T29R0K3MBVN2A;T1C8Z0UJUWMPY,Geo-salto: 3629km em 11.7h
C101462,client,R05_geojump,3,T1V6Z8FQR10SA;T4CAJXV1LYN3B,Geo-salto: 4810km em 6.1h
C101465,client,R05_geojump,3,TNZSWKJRSEW1C;T39JIDYC3Z4ZT,Geo-salto: 588km em 1.0h
C101468,client,R05_geojump,3,TZM1B4YVG7FEY;T306B20MM3GLG,Geo-salto: 11052km em 2.6h
C101469,client,R05_geojump,3,TP6PVBMM9SP0R;TVPL7H8NEFHHW,Geo-salto: 8439km em 4.5h
C101470,client,R05_geojump,3,TW4OVE31EU92Q;T7S71EURYLCWK,Geo-salto: 3851km em 7.2h
C101471,client,R05_geojump,3,TJWPT1GE1FQ48;TR2A0BRGJ3TPY,Geo-salto: 8503km em 5.4h
C101472,client,R05_geojump,3,TSCD1XR29Z9UZ;TZE29DM5FGS0G,Geo-salto: 3933km em 2.2h
C101473,client,R05_geojump,3,T2NUN62FUTSMO;TFMU1CF0EYTOW,Geo-salto: 3102km em 0.2h
C101474,client,R05_geojump,3,TGRC2J99SQDZ1;TK4LOPNUJR4DL,Geo-salto: 2542km em 3.1h
C101475,client,R05_geojump,3,TRPD2PO466SLT;TB6PWGRYAB06Q,Geo-salto: 2463km em 0.8h
C101476,client,R05_geojump,3,TQT619541NV9B;TUGEQ72AOP4KL,Geo-salto: 1013km em 3.2h
C101478,client,R05_geojump,3,TB7RHP07W6J7J;T0F80RP0E9MWX,Geo-salto: 709km em 4.4h
C101479,client,R05_geojump,3,TVQZKQSXPYKCC;TEWZE41EUYCAY,Geo-salto: 7357km em 8.0h
C101480,client,R05_geojump,3,TSA8UXPIPOJJ4;TCPUCOV1FUV0F,Geo-salto: 1347km em 1.9h
C101481,client,R05_geojump,3,T4EU1BQL5OM3S;TB4K4DOLDK69A,Geo-salto: 1908km em 6.7h
C101482,client,R05_geojump,3,TBCEAUYKUMX3P;TARDYTAR5MYG2,Geo-salto: 14766km em 5.9h
C101483,client,R05_geojump,3,TXFJ77NZESPHA;TW9YSMRLPIBEG,Geo-salto: 3861km em 3.8h
C101485,client,R05_geojump,3,TCXB1R1JO8EZ0;TS8LLAOCNH5DR,Geo-salto: 12513km em 10.2h
C101486,client,R05_geojump,3,TV4T2WE07RM2A;TMHWCJ60BRHDE,Geo-salto: 10674km em 11.7h
C101487,client,R05_geojump,3,TE1CPWRJIXGYP;TBJOAZ1TAWZRM,Geo-salto: 762km em 5.5h
C101488,client,R05_geojump,3,T2YF3TLNPBF5Z;TKMCIS2NBI6C2,Geo-salto: 2047km em 2.2h
C101489,client,R05_geojump,3,TZVEW8ZA8V7W0;TF55V6Y53Q7EF,Geo-salto: 1491km em 2.2h
C101492,client,R05_geojump,3,TO3GCWDGZSA77;T37V7WI95497U,Geo-salto: 3836km em 4.7h
C101493,client,R05_geojump,3,TXH19I2J6VGK3;TXUNRA1I7EMBZ,Geo-salto: 7824km em 8.8h
C101494,client,R05_geojump,3,TWX59W98R3729;TLA6REKQRSQB9,Geo-salto: 927km em 0.2h
C101495,client,R05_geojump,3,TDE5GTMSPTTU1;TOINMHYULH3RS,Geo-salto: 8511km em 9.9h
C101496,client,R05_geojump,3,THEPXTLPJG4WS;TALQ1N7YPO06K,Geo-salto: 694km em 2.5h
C101501,client,R05_geojump,3,TP68L2EV66M4K;TAC27RAKB14RR,Geo-salto: 11600km em 9.2h
C101502,client,R05_geojump,3,TIRANXK6ZDS1Z;TX2EFIV84JTJH,Geo-salto: 3484km em 11.6h
C101503,client,R05_geojump,3,TURBBYZP9B1ZH;TO10FTBAA7J5D,Geo-salto: 544km em 3.3h
C101504,client,R05_geojump,3,T4DFRG4CZWRV4;TM1U16NPS28Q9,Geo-salto: 3588km em 4.3h
C101505,client,R05_geojump,3,T604KP6QB1V68;TNBJ0IKQTS8QT,Geo-salto: 2963km em 3.1h
C101506,client,R05_geojump,3,TINQV74ORAGQO;T4EQDP83AJE26,Geo-salto: 1172km em 0.0h
C101507,client,R05_geojump,3,TSYRBBYJZW2EV;T6P8ILXXBN92D,Geo-salto: 10330km em 5.6h
C101508,client,R05_geojump,3,TLVV210JUY8VU;TPNPPBADYLBVT,Geo-salto: 7622km em 6.0h
C101509,client,R05_geojump,3,TZFMACS4BUZVE;TGCFN52SUGLMV,Geo-salto: 5236km em 5.7h
C101511,client,R05_geojump,3,TAFUG9B1QMS28;TUBMU67RMRTI4,Geo-salto: 5162km em 11.6h
C101512,client,R05_geojump,3,T916U2UGKUMT8;TCTNT7Z9JT1T1,Geo-salto: 6512km em 10.8h
C101514,client,R05_geojump,3,T5XTE5VLA7JFX;T30TY1CLJERP1,Geo-salto: 2779km em 3.3h
C101515,client,R05_geojump,3,TMP8DS47IEKUC;TFP13BVEZKSEV,Geo-salto: 5347km em 5.5h
C101516,client,R05_geojump,3,TZAT0422X8EXL;TIUKJ81E2ZVMD,Geo-salto: 2718km em 6.9h
C101518,client,R05_geojump,3,T38QQ2OB35730;TMR922I94QOMV,Geo-salto: 10069km em 9.2h
C101519,client,R05_geojump,3,TRQKLSYX56KFZ;TH7B3IG7DFT5X,Geo-salto: 887km em 4.5h
C101520,client,R05_geojump,3,TD7RXCYGM13AK;TYB04A9U401Z3,Geo-salto: 869km em 7.1h
C101521,client,R05_geojump,3,TLEGQYAHDBN4V;TEM34YZ9X0V2R,Geo-salto: 3497km em 3.2h
C101522,client,R05_geojump,3,TPW6LCU9J0HOJ;TKIGKRCB61253,Geo-salto: 6512km em 2.0h
C101523,client,R05_geojump,3,TXX9DXPGSDD5L;TS600MK1REJAG,Geo-salto: 1405km em 4.7h
C101524,client,R05_geojump,3,TYE2OC72M71G2;TBZ2SR8J089SS,Geo-salto: 5928km em 5.3h
C101526,client,R05_geojump,3,T23ANSAGGJ35H;T6OQ5UBHES2SL,Geo-salto: 2383km em 11.9h
C101527,client,R05_geojump,3,T663WFN1CVHGS;T5CKG2BFEPFL5,Geo-salto: 11268km em 7.9h
C101528,client,R05_geojump,3,T1X0P75DAM68E;TO6URJ018E6A8,Geo-salto: 6761km em 1.9h
C101529,client,R05_geojump,3,T5F321V53PKVY;TGTDFQRTQTLUK,Geo-salto: 2109km em 2.8h
C101530,client,R05_geojump,3,TCDK0UO44GDFG;TU4731S9CR181,Geo-salto: 16102km em 0.4h
C101531,client,R05_geojump,3,T6L3NQZ41Z95D;T6KYWIMJQN2X9,Geo-salto: 2105km em 9.6h
C101532,client,R05_geojump,3,T15M19D9G24ES;TTQHWLSHACDVQ,Geo-salto: 3012km em 5.9h
C101533,client,R05_geojump,3,THR8NDXC7UB0R;TOW91ACOY14YO,Geo-salto: 7433km em 6.4h
C101534,client,R05_geojump,3,TPDDWOK6EZRN4;T3ZHCINIVYAYI,Geo-salto: 752km em 11.7h
C101535,client,R05_geojump,3,T195UWJKU3K0D;T0WBAF3U7SBKO,Geo-salto: 2824km em 1.2h
C101536,client,R05_geojump,3,TZ7Q0QYQ1B330;TB0QGDT4MCLSC,Geo-salto: 9705km em 7.2h
C101537,client,R05_geojump,3,TBKHAWQSWPN82;T3K8N4MLMQS1X,Geo-salto: 1687km em 10.4h
C101538,client,R05_geojump,3,TF7QA7AOQBEGN;TGTCBTX7S1V5V,Geo-salto: 6694km em 1.5h
C101539,client,R05_geojump,3,TCNCN663GWT61;TMB6M46XPFV44,Geo-salto: 3025km em 1.3h
C101540,client,R05_geojump,3,T1YHXHJZ1HQ60;TJMZB43P4L03N,Geo-salto: 1732km em 0.4h
C101541,client,R05_geojump,3,TQZ5GRH8FFAY8;TRKCYH8BJTG9Y,Geo-salto: 1349km em 3.9h
C101542,client,R05_geojump,3,TYZLXRD63B1ZO;T9ZIKQIJI1LZK,Geo-salto: 8019km em 2.0h
C101543,client,R05_geojump,3,TJEWDRRI2WUWG;TOU1BE50876JI,Geo-salto: 5215km em 9.3h
C101544,client,R05_geojump,3,TYG9AY0PZJS3N;T7JW8IQE07BMZ,Geo-salto: 2372km em 4.9h
C101545,client,R05_geojump,3,TBMECVI40K699;T1G34ECWJRYVY,Geo-salto: 2862km em 6.4h
C101546,client,R05_geojump,3,T6MWILKQJYP1Y;TO96UJ805V3KW,Geo-salto: 2337km em 8.4h
C101547,client,R05_geojump,3,TOJ85L5M6CCXH;TU0YKABLTAHON,Geo-salto: 15542km em 10.8h
C101549,client,R05_geojump,3,TYLK3CVBA2LRK;TXJ0PLY4QBTKT,Geo-salto: 3342km em 0.7h
C101551,client,R05_geojump,3,T366L14UV4UC4;T0RSU3K4KZ11W,Geo-salto: 1627km em 6.6h
C101553,client,R05_geojump,3,TU8YYXNA6TCB5;TNZRQ3UGHRPA3,Geo-salto: 1026km em 2.0h
C101554,client,R05_geojump,3,TBE9DY0ZB6BXS;T1Q8PXHWKYWE1,Geo-salto: 9246km em 5.2h
C101555,client,R05_geojump,3,T99F5ZRTB1G8T;TJR8LQKIED9OZ,Geo-salto: 4319km em 0.7h
C101558,client,R05_geojump,3,TLU0NZ9VBA6E1;T176RNGPCKOJ2,Geo-salto: 16809km em 9.2h
C101559,client,R05_geojump,3,TEI54AUSKZ7W2;T069GKSE58Y5N,Geo-salto: 2466km em 4.7h
C101561,client,R05_geojump,3,TNEK2GDUULK6X;TK10WLJDDJDEU,Geo-salto: 11072km em 8.4h
C101562,client,R05_geojump,3,T9LY7YWTGDG1T;T4WWRWRLLA7HW,Geo-salto: 8249km em 5.9h
C101563,client,R05_geojump,3,TMSTS5WID2P2V;TH76Z2Q4BQTVL,Geo-salto: 10964km em 11.4h
C101564,client,R05_geojump,3,TTE6MDCVA4WS7;T60CBB04IFP1G,Geo-salto: 8157km em 3.6h
C101565,client,R05_geojump,3,T76RL0AOFAER5;TC30S1UN8T2K1,Geo-salto: 3276km em 0.3h
C101567,client,R05_geojump,3,TR96K3X651DLI;TKD7DGCHVP5XA,Geo-salto: 3335km em 6.1h
C101568,client,R05_geojump,3,T0FIJ9NSMZONT;T4VQEEC30F0JN,Geo-salto: 2291km em 6.3h
C101569,client,R05_geojump,3,TG6MA8H5ECIYW;TAH3QXDARCGFE,Geo-salto: 715km em 8.0h
C101570,client,R05_geojump,3,TK5G2USG8C1EL;T9ZV11YHK77D2,Geo-salto: 3440km em 9.9h
C101571,client,R05_geojump,3,TDNPQDK9ATQPV;T56EDRJLT33PT,Geo-salto: 903km em 4.3h
C101573,client,R05_geojump,3,TSVI5F5AEQYAA;T0OY17PLKVOWO,Geo-salto: 9799km em 2.6h
C101574,client,R05_geojump,3,TCYVZHI7541GQ;T51E3EFXY8NQO,Geo-salto: 4951km em 1.5h
C101575,client,R05_geojump,3,T51CR3PZ1X5BG;TW9J90LMCND6F,Geo-salto: 9495km em 0.8h
C101576,client,R05_geojump,3,TOQBQODXX4K3X;THNEQWUYR7UPQ,Geo-salto: 8405km em 1.3h
C101577,client,R05_geojump,3,THD94DA87CM15;T19GPT23XZF00,Geo-salto: 3109km em 8.8h
C101578,client,R05_geojump,3,T9ET4Y2FYDF6E;THAAVVWBTP4SZ,Geo-salto: 3019km em 11.1h
C101579,client,R05_geojump,3,TU5XXZNRDXRU7;TC85MW6NRKBJC,Geo-salto: 2873km em 8.2h
C101581,client,R05_geojump,3,TZUB2IXN4B020;T1RHO2SHM7U51,Geo-salto: 957km em 0.6h
C101582,client,R05_geojump,3,TX6YH48SI9IB8;TX110NUZ368F6,Geo-salto: 3256km em 10.4h
C101583,client,R05_geojump,3,TDTB11IDHBFDT;TVHUHSTUWBGHK,Geo-salto: 9659km em 10.4h
C101584,client,R05_geojump,3,TYWVQPSOYR9A9;TSXUXA4MVW6F9,Geo-salto: 1067km em 10.6h
C101586,client,R05_geojump,3,TQWN1SMI6VMVG;TLAIQ7FCMYON0,Geo-salto: 3361km em 5.5h
C101587,client,R05_geojump,3,TV4MG1GDMSCF7;TNEA09VHUTYZI,Geo-salto: 2126km em 10.2h
C101588,client,R05_geojump,3,TVAKC7BDZ5QS7;TQ5OXJ3G0R4E6,Geo-salto: 16396km em 3.4h
C101589,client,R05_geojump,3,TE2P6RE1FQTSL;TQQHE08PT1VKZ,Geo-salto: 1426km em 10.3h
C101590,client,R05_geojump,3,THJETEPDHYSWU;TZYTCXSW5FK8Y,Geo-salto: 11042km em 5.3h
C101591,client,R05_geojump,3,TUXJVD2CVCJSM;TAGHVKA1EHJ80,Geo-salto: 1436km em 6.0h
C101593,client,R05_geojump,3,TDD9STV5845PB;TKXW9KSI8ZUX3,Geo-salto: 9536km em 1.8h
C101596,client,R05_geojump,3,T6BYDONKVTMTP;THVB21D904K0T,Geo-salto: 1332km em 3.3h
C101597,client,R05_geojump,3,TZ0E430NFY8GA;TX6VPJ6FKQ500,Geo-salto: 1790km em 9.4h
C101598,client,R05_geojump,3,TKS78Y7CXYKZC;T7HAQJG4BP50O,Geo-salto: 2574km em 1.6h
C101599,client,R05_geojump,3,TOMDBL2U97EO4;TYCSL0C9WIT47,Geo-salto: 3251km em 8.6h
C101600,client,R05_geojump,3,TIWKE7ZTNQQE7;T3J31OO445LUX,Geo-salto: 3125km em 10.4h
C101601,client,R05_geojump,3,T2CW50UFCUQNP;TTSI05VV1W6MF,Geo-salto: 4896km em 6.5h
C101603,client,R05_geojump,3,TJE6C2376QV1D;TPIB3X9BC22HE,Geo-salto: 3303km em 10.4h
C101604,client,R05_geojump,3,T0FMX9QE6BKEM;TLI9XOWNNPXT0,Geo-salto: 3578km em 8.2h
C101606,client,R05_geojump,3,TXUTGR83NCDAU;T3TZXT7L13BI3,Geo-salto: 7718km em 6.1h
C101607,client,R05_geojump,3,TRRC2W5BSAUD4;T38DUBMXTFMYM,Geo-salto: 2346km em 3.5h
C101608,client,R05_geojump,3,TMX0IF7TQBJOL;TSJR1VBEQ8DZZ,Geo-salto: 9569km em 6.5h
C101609,client,R05_geojump,3,T5T1ARVM7C1ZV;TXQT5F869D726,Geo-salto: 2246km em 1.9h
C101610,client,R05_geojump,3,TSV9D4X7TKM9K;TRUD2REWFGP5I,Geo-salto: 1048km em 2.9h
C101611,client,R05_geojump,3,TOKFGM0ZIFGAB;TK3QL43QYWA6H,Geo-salto: 2426km em 7.1h
C101612,client,R05_geojump,3,TULO7X3B7U8L0;TWHZ4USMKJK1Y,Geo-salto: 10089km em 1.8h
C101613,client,R05_geojump,3,TT1BOOYRPTS8M;T7Z6AHKVNUW7I,Geo-salto: 3779km em 8.4h
C101614,client,R05_geojump,3,TDLAOOXCQBRCM;TQYV0CRB6EU5Z,Geo-salto: 11489km em 0.2h
C101615,client,R05_geojump,3,TA9KYMSC3X4JZ;TFOY3U2DG9VLG,Geo-salto: 1866km em 2.7h
C101619,client,R05_geojump,3,T9BICKTPPETDB;TYI97D6J97OG2,Geo-salto: 3622km em 5.1h
C101620,client,R05_geojump,3,TIIYABSA6I3RA;T435ROK0MQG69,Geo-salto: 1897km em 11.1h
C101621,client,R05_geojump,3,TD36VF1YFSO8Y;TXWCHIFEZ7U48,Geo-salto: 1675km em 0.8h
C101622,client,R05_geojump,3,TW3FP16QBPQQW;TEVKORZ7W4MOK,Geo-salto: 3313km em 1.4h
C101623,client,R05_geojump,3,THKC0XY7C4TD6;TU03EN18HB7O8,Geo-salto: 8202km em 2.7h
C101624,client,R05_geojump,3,T2WYX3ZV2C07Q;TO96VF97R97JM,Geo-salto: 2343km em 6.3h
C101626,client,R05_geojump,3,T1QIECGWVCFIT;TC7309DEAVRGP,Geo-salto: 6850km em 7.2h
C101627,client,R05_geojump,3,TE9JCA6MLJPMS;TDXC1JS7E4NF2,Geo-salto: 1447km em 6.6h
C101628,client,R05_geojump,3,TJTD8OLVFI9G5;TDZLXFTV9JZ0T,Geo-salto: 1641km em 5.1h
C101630,client,R05_geojump,3,T1DXERHQTNGKA;TYQSI7E149OY9,Geo-salto: 5314km em 9.9h
C101631,client,R05_geojump,3,TPA5R2U1RNPLN;TCEO41WVA3KXC,Geo-salto: 1697km em 6.8h
C101632,client,R05_geojump,3,TEX3LXRGGT3UB;TRIVKOOHU442E,Geo-salto: 1858km em 4.4h
C101633,client,R05_geojump,3,TWQYNGFSZ6JIW;T6713B7MVYD84,Geo-salto: 6722km em 7.5h
C101634,client,R05_geojump,3,TJ6SRK9PJ4S2W;TZ7FZI9BDH4E2,Geo-salto: 3399km em 6.9h
C101635,client,R05_geojump,3,T1M1QGLHFWWMD;TVZ7USE96QPIE,Geo-salto: 2252km em 7.1h
C101636,client,R05_geojump,3,TPEE4RL2L6QDI;T2PX9SLLCQ0XL,Geo-salto: 881km em 7.3h
C101637,client,R05_geojump,3,TEXN9KAMT29H3;TRVS33RU4D9S1,Geo-salto: 9543km em 10.6h
